accession	strain	subtype	date	host_specific	host_tax_id	host_general	host_order	location	region	passage_history	length
MW244305.1	A/swine/Italy/124375/2020	H3N2	2020-05-07	Sus scrofa	9823	non-human mammal	Artiodactyla	Italy	Europe		1701
MZ005227.1	A/swine/Chile/VN1401-5054/2020	H3N2	2020-05-11	Sus scrofa	9823	non-human mammal	Artiodactyla	Chile	South America		1762
ON774292.1	A/swine/Iowa/20TOSU2284/2020	H3N2	2020-07-10	Sus scrofa scrofa	415978	non-human mammal	Artiodactyla	USA	North America		1737
OR802347.1	A/swine/Brazil/311-2020/2020	H3N2	2020-07-16	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1701
OR802358.1	A/swine/Brazil/316-2020/2020	H3N2	2020-08-06	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1701
OR802592.1	A/swine/Brazil/332-2020/2020	H3N2	2020-09-09	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1701
MW127120.1	A/swine/Illinois/A02524655/2020	H3N2	2020-09-22	Sus scrofa	9823	non-human mammal	Artiodactyla	USA: Illinois	North America		1701
MW873324.1	A/duck/Vietnam/QN6589/2020	H3N2	2020-09-25	Anas sp.	42806	avian	Anseriformes	Viet Nam	Asia		1765
MW872800.1	A/duck/Vietnam/HN6617/2020	H3N2	2020-09-29	Anas sp.	42806	avian	Anseriformes	Viet Nam	Asia		1765
OR802252.1	A/swine/Brazil/260-2020-SN8/2020	H3N2	2020-10-09	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1701
OR802610.1	A/swine/Brazil/341-20-G1-SN10/2020	H3N2	2020-10-28	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1701
MW621684.1	A/swine/Italy/351191/2020	H3N2	2020-11-02	Sus scrofa	9823	non-human mammal	Artiodactyla	Italy	Europe		1701
OR048461.1	A/environment/Japan/KU-D9/2020	H3N2	2020-11-23					Japan	Asia		1701
MW430325.1	A/swine/Iowa/A02524934/2020	H3N2	2020-11-30	Sus scrofa	9823	non-human mammal	Artiodactyla	USA: Iowa	North America		1701
PX444256.1	A/swine/Thailand/CU26133/2020	H3N2	2020-12	Sus scrofa	9823	non-human mammal	Artiodactyla	Thailand	Asia		1701
PP927178.1	A/Equus ferus caballus/Cheshire/77/2020	H3N8	2020-12-04	Equus ferus	1114792	non-human mammal	Perissodactyla	United Kingdom: Cheshire	Europe		1762
OP536417.1	A/Saudi Arabia/VRG-138/2020	H3N2	2020-12-25	Homo sapiens	9606	human	Primates	Saudi Arabia	Asia		1701
PV422379.1	A/Bird/Indonesia/EPI_ISL_HA19613408/2021	H3N6	2021	Aves	8782	avian		Indonesia	Asia		1701
PV422413.1	A/Bird/Papua New Guinea/EPI_ISL_HA19613382/2021	H3N6	2021	Aves	8782	avian		Papua New Guinea	Oceania		1701
PV422412.1	A/Bird/Papua New Guinea/EPI_ISL_HA19613383/2021	H3N6	2021	Aves	8782	avian		Papua New Guinea	Oceania		1701
OR802423.1	A/swine/Brazil/080-2021/2021	H3N2	2021-03-09	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1701
PP927314.1	A/Equus ferus caballus/Essex/40/2021	H3N8	2021-03-15	Equus ferus	1114792	non-human mammal	Perissodactyla	United Kingdom: Essex	Europe		1762
OR567107.1	A/Darwin/06/2021	H3N2	2021-03-16	Homo sapiens	9606	human	Primates	Australia: Darwin	Oceania		1701
OQ718999.1	A/Darwin/6/2021	H3N2	2021-03-16	Homo sapiens	9606	human	Primates	Australia: Northern Territory, Darwin	Oceania		1718
PX230021.1	A/Darwin/6/2021	H3N2	2021-03-16	Homo sapiens	9606	human	Primates	Australia: Darwin	Oceania		1718
PP927658.1	A/Equus ferus caballus/Staffordshire/27/2021	H3N8	2021-03-28	Equus ferus	1114792	non-human mammal	Perissodactyla	United Kingdom: Staffordshire	Europe		1762
OR567121.1	A/Darwin/9/2021	H3N2	2021-04-04	Homo sapiens	9606	human	Primates	Australia: Darwin	Oceania		1701
PX230218.1	A/Darwin/9/2021	H3N2	2021-04-17	Homo sapiens	9606	human	Primates	Australia: Darwin	Oceania		1718
OQ719007.1	A/Darwin/9/2021	H3N2	2021-04-17	Homo sapiens	9606	human	Primates	Australia: Northern Territory, Darwin	Oceania		1718
OR802523.1	A/swine/Brazil/204-2021/2021	H3N2	2021-05-15	Sus scrofa	9823	non-human mammal	Artiodactyla	Brazil	South America		1701
OQ332498.1	A/swine/Italy/135782/2021	H3N2	2021-06	Sus scrofa	9823	non-human mammal	Artiodactyla	Italy	Europe		1701
PP927234.1	A/Equus ferus caballus/Devon/111/2021	H3N8	2021-06-02	Equus ferus	1114792	non-human mammal	Perissodactyla	United Kingdom: Devon	Europe		1762
PP927674.1	A/Equus ferus caballus/Surrey/122/2021	H3N8	2021-07-26	Equus ferus	1114792	non-human mammal	Perissodactyla	United Kingdom: Surrey	Europe		1762
OQ292917.1	A/chicken/Shantou/4693/2021	H3N8	2021-08-11	Gallus gallus	9031	avian	Galliformes	China: Guangdong, Shantou	Asia		1701
OQ293717.1	A/silkie chicken/Shantou/4751/2021	H3N8	2021-08-11	Gallus gallus	9031	avian	Galliformes	China: Guangdong, Shantou	Asia		1701
OQ360478.1	A/swine/Italy/308955-3/2021	H3N2	2021-09	Sus scrofa	9823	non-human mammal	Artiodactyla	Italy	Europe		1701
PX573918.1	A/Kilifi/MTO230406/2021	H3N2	2021-09-22	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX574131.1	A/Kilifi/MAT220436/2021	H3N2	2021-09-27	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX573923.1	A/Kilifi/MTO230431/2021	H3N2	2021-10-04	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX573973.1	A/Kilifi/PIN250428/2021	H3N2	2021-10-14	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
ON206267.1	A/Michigan/UOM10042531021/2021	H3N2	2021-11-05	Homo sapiens	9606	human	Primates	USA	North America	Human, unpassaged	1701
OP136011.1	A/duck/Chernogolovka/5897/2021	H3N8	2021-11-07	Anas platyrhynchos	8839	avian	Anseriformes	Russia: Moscow region, Chernogolovka	Europe		1765
PX574101.1	A/Kilifi/MTO230505/2021	H3N2	2021-11-08	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
OP952236.1	A/Michigan/UOM10042656188/2021	H3N2	2021-11-13	Homo sapiens	9606	human	Primates	USA	North America	Human	1701
PX574145.1	A/Kilifi/MAV240511/2021	H3N2	2021-11-15	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX574015.1	A/Kilifi/MTO230518/2021	H3N2	2021-11-15	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
OQ293125.1	A/chicken/Shantou/6134/2021	H3N8	2021-11-17	Gallus gallus	9031	avian	Galliformes	China: Guangdong, Shantou	Asia		1701
OQ293141.1	A/chicken/Shantou/6147/2021	H3N8	2021-11-17	Gallus gallus	9031	avian	Galliformes	China: Guangdong, Shantou	Asia		1701
OP694193.1	A/New York/07/2021	H3N2	2021-11-19	Homo sapiens	9606	human	Primates	USA: New York	North America		1737
OP952360.1	A/Michigan/UOM10042788711/2021	H3N2	2021-11-22	Homo sapiens	9606	human	Primates	USA	North America	Human	1701
ON531125.1	A/Human/New York City/PV42522/2021	H3N2	2021-11-26	Homo sapiens	9606	human	Primates	USA	North America		1762
PP271483.1	A/Sao Paulo/SPPU08577/2021	H3N2	2021-11-29	Homo sapiens	9606	human	Primates	Brazil: Sao Paulo	South America		1762
PP271491.1	A/Sao Paulo/SPPU08586/2021	H3N2	2021-11-29	Homo sapiens	9606	human	Primates	Brazil: Sao Paulo	South America		1762
OP838257.1	A/California/17/2021	H3N2	2021-11-30	Homo sapiens	9606	human	Primates	USA: California	North America		1737
PX574137.1	A/Kilifi/MAT220582/2021	H3N2	2021-12-06	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PP271539.1	A/Sao Paulo/SPPU08619/2021	H3N2	2021-12-06	Homo sapiens	9606	human	Primates	Brazil: Sao Paulo	South America		1762
PP271603.1	A/Sao Paulo/SPPU08631/2021	H3N2	2021-12-06	Homo sapiens	9606	human	Primates	Brazil: Sao Paulo	South America		1762
PP271651.1	A/Sao Paulo/SPPU08640/2021	H3N2	2021-12-06	Homo sapiens	9606	human	Primates	Brazil: Sao Paulo	South America		1762
OQ291917.1	A/chicken/Guangzhou/4313/2021	H3N8	2021-12-08	Gallus gallus	9031	avian	Galliformes	China: Guangdong, Guangzhou	Asia		1701
OQ293197.1	A/chicken/Shantou/6521/2021	H3N8	2021-12-08	Gallus gallus	9031	avian	Galliformes	China: Guangdong, Shantou	Asia		1701
OP085595.1	A/South Carolina/12566/2021	H3N2	2021-12-09	Homo sapiens	9606	human	Primates	USA: South Carolina	North America		1701
PP927722.1	A/Equus ferus caballus/WestMidlands/214/2021	H3N8	2021-12-21	Equus ferus	1114792	non-human mammal	Perissodactyla	United Kingdom: WestMidlands	Europe		1762
OQ293269.1	A/chicken/Shantou/6675/2021	H3N8	2021-12-22	Gallus gallus	9031	avian	Galliformes	China: Guangdong, Shantou	Asia		1701
OP842273.1	A/Louisiana/08/2021	H3N2	2021-12-23	Homo sapiens	9606	human	Primates	USA: Louisiana	North America		1737
PX101780.1	A/Human/CHL/PUC_MVL_0001/2021	H3N2	2021-12-24	Homo sapiens	9606	human	Primates	Chile	South America		1762
PV422252.1	A/Bird/Madagascar/EPI_ISL_HA19613500/2022	H3N6	2022	Aves	8782	avian		Madagascar	Africa		1701
OR973962.1	A/SD/SD-INBRE-02808_4/2022	H3N2	2022	Homo sapiens	9606	human	Primates	USA: SD	North America		1737
OP839546.1	A/Nevada/01/2022	H3N2	2022-01-16	Homo sapiens	9606	human	Primates	USA: Nevada	North America		1737
PX446347.1	A/Saudi Arabia/44/2022	H3N2	2022-01-30	Homo sapiens	9606	human	Primates	Saudi Arabia	Asia		1701
OQ291957.1	A/chicken/Guangzhou/856/2022	H3N8	2022-03-06	Gallus gallus	9031	avian	Galliformes	China: Guangdong, Guangzhou	Asia		1701
OP225622.1	A/chicken/Jiangsu/CKJS610/2022	H3N8	2022-05	Gallus gallus	9031	avian	Galliformes	China: Jiangsu	Asia		1701
PX574041.1	A/Kilifi/PIN250823/2022	H3N2	2022-05-09	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX024276.1	A/Human/CHL/PUC_MVL_0010/2022	H3N2	2022-05-17	Homo sapiens	9606	human	Primates	Chile	South America		1762
PX024448.1	A/Human/CHL/PUC_MVL_0008/2022	H3N2	2022-05-19	Homo sapiens	9606	human	Primates	Chile	South America		1762
PX345243.1	A/New Zealand/22VR1673/2022	H3N2	2022-06	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX345371.1	A/New Zealand/22VR1907/2022	H3N2	2022-06	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX336634.1	A/New Zealand/22VR2251/2022	H3N2	2022-06	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX320544.1	A/New Zealand/22VR2359/2022	H3N2	2022-06	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX328560.1	A/New Zealand/22VR2837/2022	H3N2	2022-06	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX573912.1	A/Kilifi/MAT220956/2022	H3N2	2022-06-08	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX024307.1	A/Human/CHL/PUC_MVL_0021/2022	H3N2	2022-06-23	Homo sapiens	9606	human	Primates	Chile	South America		1762
PX024241.1	A/Human/CHL/PUC_MVL_0022/2022	H3N2	2022-06-23	Homo sapiens	9606	human	Primates	Chile	South America		1762
PX345137.1	A/New Zealand/22CF0449/2022	H3N2	2022-07	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX320937.1	A/New Zealand/22VR3350/2022	H3N2	2022-07	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX348719.1	A/New Zealand/22VR4041/2022	H3N2	2022-07	Homo sapiens	9606	human	Primates	New Zealand	Oceania		1747
PX574127.1	A/Kilifi/KCH210920/2022	H3N2	2022-07-05	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX024291.1	A/Human/CHL/PUC_MVL_0033/2022	H3N2	2022-07-09	Homo sapiens	9606	human	Primates	Chile	South America		1762
OR719195.1	A/Shanghai/HP1344C2/2022	H3N2	2022-07-16	Homo sapiens	9606	human	Primates	China: Shanghai	Asia	MDCK 2 passage(s)	1701
OR719427.1	A/Shanghai/JD1274C2/2022	H3N2	2022-07-18	Homo sapiens	9606	human	Primates	China: Shanghai	Asia	MDCK 2 passage(s)	1701
PX573896.1	A/Kilifi/KCH211017/2022	H3N2	2022-07-27	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX023694.1	A/Human/CHL/PUC_MVL_0046/2022	H3N2	2022-08-09	Homo sapiens	9606	human	Primates	Chile	South America		1762
PX023626.1	A/Human/CHL/PUC_MVL_0059/2022	H3N2	2022-08-30	Homo sapiens	9606	human	Primates	Chile	South America		1762
PX573939.1	A/Kilifi/MTO231043/2022	H3N2	2022-08-30	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX024411.1	A/Human/CHL/PUC_MVL_0071/2022	H3N2	2022-09-07	Homo sapiens	9606	human	Primates	Chile	South America		1762
OQ202846.1	A/Wisconsin/49/2022	H3N2	2022-09-11	Homo sapiens	9606	human	Primates	USA: Wisconsin	North America		1737
PX574136.1	A/Kilifi/MTO231071/2022	H3N2	2022-09-12	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX574135.1	A/Kilifi/MTO231072/2022	H3N2	2022-09-12	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
OR717907.1	A/Shanghai/CN1796C2/2022	H3N2	2022-10-05	Homo sapiens	9606	human	Primates	China: Shanghai	Asia	MDCK 2 passage(s)	1701
PQ625894.1	A/chicken/Zhejiang/ZJ07/2022	H3N8	2022-10-22	Gallus gallus	9031	avian	Galliformes	China: Zhejiang	Asia		1701
OR717699.1	A/Shanghai/BS1676C1/2022	H3N2	2022-10-25	Homo sapiens	9606	human	Primates	China: Shanghai	Asia	MDCK 1 passage	1701
OQ249346.1	A/Rheinland-Pfalz/USAFSAM-13564/2022	H3N2	2022-10-30	Homo sapiens	9606	human	Primates	Germany: Rheinland-Pfalz	Europe		1701
PP927194.1	A/Equus ferus caballus/Derbyshire/178/2022	H3N8	2022-11-01	Equus ferus	1114792	non-human mammal	Perissodactyla	United Kingdom: Derbyshire	Europe		1762
OQ317439.1	A/Rheinland-Pfalz/USAFSAM-13688/2022	H3N2	2022-11-16	Homo sapiens	9606	human	Primates	Germany: Rheinland-Pfalz	Europe		1701
OQ317463.1	A/Rheinland-Pfalz/USAFSAM-13692/2022	H3N2	2022-11-18	Homo sapiens	9606	human	Primates	Germany: Rheinland-Pfalz	Europe		1701
OQ787275.1	A/Human/New York City/PV81112/2022	H3N2	2022-11-20	Homo sapiens	9606	human	Primates	USA	North America		1762
OQ317631.1	A/Rheinland-Pfalz/USAFSAM-13720/2022	H3N2	2022-11-26	Homo sapiens	9606	human	Primates	Germany: Rheinland-Pfalz	Europe		1701
OQ795880.1	A/USA/10048789928/2022	H3N2	2022-12-08	Homo sapiens	9606	human	Primates	USA	North America		1701
PP927024.1	A/Equus ferus caballus/Lancashire/229/2022	H3N8	2022-12-12	Equus ferus	1114792	non-human mammal	Perissodactyla	United Kingdom: Lancashire	Europe		1761
OQ801564.1	A/Michigan/UOM10048841597/2022	H3N2	2022-12-12	Homo sapiens	9606	human	Primates	USA	North America	Human	1701
OQ367491.1	A/Oklahoma/USAFSAM-14013/2022	H3N2	2022-12-14	Homo sapiens	9606	human	Primates	USA: Oklahoma	North America		1701
OR793539.1	A/Michigan/UOM10049036174/2022	H3N2	2022-12-23	Homo sapiens	9606	human	Primates	USA	North America	Human	1701
OQ367963.1	A/Rheinland-Pfalz/USAFSAM-13896/2022	H3N2	2022-12-25	Homo sapiens	9606	human	Primates	Germany: Rheinland-Pfalz	Europe		1701
OQ366849.1	A/Rheinland-Pfalz/USAFSAM-13910/2022	H3N2	2022-12-28	Homo sapiens	9606	human	Primates	Germany: Rheinland-Pfalz	Europe		1701
PV051352.1	A/Switzerland/9715293-IAVx105-FA/2023	H3N2	2023						Europe		1701
PV051362.1	A/Switzerland/9715293-IAVx115-FA/2023	H3N2	2023						Europe		1701
PV051364.1	A/Switzerland/9715293-IAVx117-FA/2023	H3N2	2023						Europe		1701
PV051367.1	A/Switzerland/9715293-IAVx120-FA/2023	H3N2	2023						Europe		1701
PV051276.1	A/Switzerland/9715293-IAVx29-FA/2023	H3N2	2023						Europe		1701
PV051303.1	A/Switzerland/9715293-IAVx56-FA/2023	H3N2	2023						Europe		1701
PV051337.1	A/Switzerland/9715293-IAVx90-FA/2023	H3N2	2023						Europe		1701
OQ665704.1	A/Idaho/04/2023	H3N2	2023-01-04	Homo sapiens	9606	human	Primates	USA: Idaho	North America		1737
OR012861.1	A/Oregon/18/2023	H3N2	2023-01-09	Homo sapiens	9606	human	Primates	USA: Oregon	North America		1737
OR013899.1	A/Washington/07/2023	H3N2	2023-01-13	Homo sapiens	9606	human	Primates	USA: Washington	North America		1737
OR011224.1	A/Massachusetts/10/2023	H3N2	2023-01-14	Homo sapiens	9606	human	Primates	USA: Massachusetts	North America		1737
OQ821774.1	A/Rheinland-Pfalz/USAFSAM-14135/2023	H3N2	2023-01-19	Homo sapiens	9606	human	Primates	Germany: Rheinland-Pfalz	Europe		1701
OQ506693.1	A/Aomori/USAFSAM-14074/2023	H3N2	2023-01-22	Homo sapiens	9606	human	Primates	Japan: Aomori	Asia		1701
PX574078.1	A/Kilifi/MAV241308/2023	H3N2	2023-01-23	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX574056.1	A/Kilifi/MAT221387/2023	H3N2	2023-01-30	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
OQ615388.1	A/Aomori/USAFSAM-14107/2023	H3N2	2023-02-01	Homo sapiens	9606	human	Primates	Japan: Aomori	Asia		1701
OR012455.1	A/New York/18/2023	H3N2	2023-02-12	Homo sapiens	9606	human	Primates	USA: New York	North America		1737
OQ821782.1	A/Okinawa/USAFSAM-14145/2023	H3N2	2023-02-17	Homo sapiens	9606	human	Primates	Japan: Okinawa	Asia		1701
OR719371.1	A/Shanghai/JD1149C1/2023	H3N2	2023-02-18	Homo sapiens	9606	human	Primates	China: Shanghai	Asia	MDCK 1 passage	1701
OR144406.1	A/swine/Iowa/A02861484/2023	H3N2	2023-05-10	Sus scrofa	9823	non-human mammal	Artiodactyla	USA: Iowa	North America		1701
PX574123.1	A/Kilifi/MAT221642/2023	H3N2	2023-05-16	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX574064.1	A/Kilifi/MTO231601/2023	H3N2	2023-05-19	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX574071.1	A/Kilifi/MTO231627/2023	H3N2	2023-05-29	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX574146.1	A/Kilifi/PIN251610/2023	H3N2	2023-06-13	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX574090.1	A/Kilifi/MAV241609/2023	H3N2	2023-06-21	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX574124.1	A/Kilifi/MTO231677/2023	H3N2	2023-06-21	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PP691462.1	A/Mallard/Alberta/46/2023	H3N8	2023-08-15	Anas platyrhynchos	8839	avian	Anseriformes	Canada	North America		1732
PQ210915.1	A/Hong Kong/DRV0316/2023	H3N2	2023-10-10	Homo sapiens	9606	human	Primates	Hong Kong	Asia		1716
PZ092581.1	A/South Korea/Flu_A_H3N2_8_Pro_HA/2023	H3N2	2023-10-17	Homo sapiens	9606	human	Primates	South Korea	Asia		1718
PP685230.1	A/Hawaii/60/2023	H3N2	2023-11-05	Homo sapiens	9606	human	Primates	USA: Hawaii	North America		1737
PP254553.1	A/Aomori/USAFSAM-14342/2023	H3N2	2023-11-20	Homo sapiens	9606	human	Primates	Japan: Aomori	Asia		1701
PP503780.1	A/Peru/LIM-UPCH-4133/2023	H3N2	2023-12-04	Homo sapiens	9606	human	Primates	Peru	South America		1701
PZ015378.1	A/Guilin/63/2023	H3N2	2023-12-07	Homo sapiens	9606	human	Primates	China: Guilin	Asia		1698
PP526601.1	A/Peru/LIM-UPCH-4146/2024	H3N2	2024	Homo sapiens	9606	human	Primates	Peru	South America		1701
PP526617.1	A/Peru/LIM-UPCH-4150/2024	H3N2	2024	Homo sapiens	9606	human	Primates	Peru	South America		1701
PP526431.1	A/Peru/LIM-UPCH-4157/2024	H3N2	2024	Homo sapiens	9606	human	Primates	Peru	South America		1701
PX271016.1	A/Mallard/New Zealand/W24_4A_c39/2024	H3N8	2024-01	Anas platyrhynchos	8839	avian	Anseriformes	New Zealand	Oceania		1736
PQ578523.1	A/Hong Kong/ST222531/2024	H3N2	2024-01-03	Homo sapiens	9606	human	Primates	Hong Kong	Asia		1737
PP503828.1	A/Peru/LIM-UPCH-4125/2024	H3N2	2024-01-04	Homo sapiens	9606	human	Primates	Peru	South America		1701
PX573867.1	A/Kilifi/KCH212144/2024	H3N2	2024-01-05	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX834413.1	A/Japan/RE648285/2024	H3N2	2024-01-12	Homo sapiens	9606	human	Primates	Japan	Asia		1701
PX834471.1	A/Turkey/RE688886/2024	H3N2	2024-01-14	Homo sapiens	9606	human	Primates	Turkey	Asia		1701
PX834675.1	A/Japan/RE466853/2024	H3N2	2024-01-15	Homo sapiens	9606	human	Primates	Japan	Asia		1701
PX573868.1	A/Kilifi/KCH212162/2024	H3N2	2024-01-15	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PP927570.1	A/Equus ferus caballus/NorthYorkshire/4/2024	H3N8	2024-01-18	Equus ferus	1114792	non-human mammal	Perissodactyla	United Kingdom: NorthYorkshire	Europe		1762
PQ076732.1	A/Texas/17/2024	H3N2	2024-01-23	Homo sapiens	9606	human	Primates	USA: Texas	North America		1737
PX834708.1	A/Japan/RE117778/2024	H3N2	2024-01-29	Homo sapiens	9606	human	Primates	Japan	Asia		1701
PX573872.1	A/Kilifi/KCH212197/2024	H3N2	2024-01-29	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX573884.1	A/Kilifi/MAV242041/2024	H3N2	2024-01-29	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PP432051.1	A/Suffolk/USAFSAM-14633/2024	H3N2	2024-02-06	Homo sapiens	9606	human	Primates	United Kingdom: Suffolk	Europe		1701
PX573871.1	A/Kilifi/KCH212227/2024	H3N2	2024-02-12	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PP652347.1	A/Connecticut/IVY-G43R93Z4/2024	H3N2	2024-02-22	Homo sapiens	9606	human	Primates	USA: Connecticut	North America		1701
PZ015388.1	A/Guilin/199/2024	H3N2	2024-03-21	Homo sapiens	9606	human	Primates	China: Guilin	Asia		1698
PZ015389.1	A/Guilin/219/2024	H3N2	2024-04-02	Homo sapiens	9606	human	Primates	China: Guilin	Asia		1698
PQ077827.1	A/New York/105/2024	H3N2	2024-04-16	Homo sapiens	9606	human	Primates	USA: New York	North America		1737
PX051696.1	A/Human/CHL/PUC_MVL_0019_24/2024	H3N2	2024-04-18	Homo sapiens	9606	human	Primates	Chile	South America		1762
PV040487.1	A/Utah/IVY-G43S30C7/2024	H3N2	2024-04-25	Homo sapiens	9606	human	Primates	USA: Utah	North America		1701
PX051688.1	A/Human/CHL/PUC_MVL_0072_24/2024	H3N2	2024-05-03	Homo sapiens	9606	human	Primates	Chile	South America		1762
PX051526.1	A/Human/CHL/PUC_MVL_0090_24/2024	H3N2	2024-05-07	Homo sapiens	9606	human	Primates	Chile	South America		1762
PX051604.1	A/Human/CHL/op04_G1_24/2024	H3N2	2024-05-09	Homo sapiens	9606	human	Primates	Chile	South America		1762
PX574091.1	A/Kilifi/PIN252479/2024	H3N2	2024-08-06	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX574092.1	A/Kilifi/PIN252481/2024	H3N2	2024-08-06	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PX574093.1	A/Kilifi/PIN252497/2024	H3N2	2024-08-13	Homo sapiens	9606	human	Primates	Kenya: Kilifi	Africa		1701
PV786626.1	A/pig/Thanh Hoa/TH17/2024	H3N2	2024-11	Sus scrofa	9823	non-human mammal	Artiodactyla	Viet Nam: Thanh Hoa	Asia		1698
PV035369.1	A/California/LACPHL-INF01030/2024	H3N2	2024-11-25	Homo sapiens	9606	human	Primates	USA: California	North America		1701
PX451836.1	A/Sydney/1359/2024	H3N2	2024-11-29	Homo sapiens	9606	human	Primates	Australia: Sydney	Oceania		1701
PV681574.1	A/Michigan/MIS-L384226616/2024	H3N2	2024-12-10	Homo sapiens	9606	human	Primates	USA: Michigan	North America		1701
